"","file","cast","date","station_id","latitude","longitude","area","is_prince5","in_germanseal","in_scotsbay","depth","temperature","salinity"
"590","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,31,9.93710041046143,31.6669998168945
"591","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,32,9.93640041351318,31.6669006347656
"592","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,33,9.9379997253418,31.6667995452881
"593","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,34,9.93920040130615,31.6669006347656
"594","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,35,9.93809986114502,31.6672992706299
"595","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,36,9.93640041351318,31.6669998168945
"596","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,37,9.93540000915527,31.6669998168945
"597","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,38,9.93369960784912,31.6671009063721
"598","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,39,9.93319988250732,31.6669006347656
"599","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,40,9.93570041656494,31.6669006347656
"600","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,41,9.93439960479736,31.6672992706299
"601","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,42,9.93130016326904,31.6674003601074
"602","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,43,9.93169975280762,31.6669998168945
"603","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,44,9.93120002746582,31.6672992706299
"604","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,45,9.9310998916626,31.667200088501
"605","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,46,9.92980003356934,31.6674995422363
"606","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,47,9.92889976501465,31.6672992706299
"607","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,48,9.93159961700439,31.6669006347656
"608","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,49,9.93599987030029,31.6669006347656
"609","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,50,9.93610000610352,31.6674995422363
"610","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,51,9.92850017547607,31.6676998138428
"611","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,52,9.92730045318604,31.6676006317139
"612","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,53,9.92770004272461,31.6674003601074
"613","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,54,9.92770004272461,31.6674995422363
"614","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,55,9.92969989776611,31.6669998168945
"615","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,56,9.93290042877197,31.6674003601074
"616","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,57,9.9330997467041,31.6671009063721
"617","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,58,9.93449974060059,31.667200088501
"618","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,59,9.93459987640381,31.6674003601074
"619","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,60,9.93150043487549,31.6676998138428
"620","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,61,9.93099975585938,31.6674003601074
"621","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,62,9.93290042877197,31.667200088501
"622","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,63,9.93400001525879,31.6674995422363
"623","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,64,9.93480014801025,31.6672992706299
"624","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,65,9.93340015411377,31.6674003601074
"625","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,66,9.92819976806641,31.6678009033203
"626","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,67,9.92679977416992,31.6679000854492
"627","2017.nc",6108,2017-07-09,"nan",44.913501739502,-65.513801574707,"Scots Bay",FALSE,FALSE,TRUE,68,9.92459964752197,31.6678009033203
"628","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,0,9.76319980621338,31.6422996520996
"629","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,1,9.76749992370605,31.6429996490479
"630","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,2,9.76659965515137,31.6427001953125
"631","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,3,9.76659965515137,31.6431007385254
"632","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,4,9.76669979095459,31.6427001953125
"633","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,5,9.77070045471191,31.6429996490479
"634","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,6,9.77530002593994,31.6434993743896
"635","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,7,9.77600002288818,31.6436004638672
"636","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,8,9.77600002288818,31.6432991027832
"637","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,9,9.77540016174316,31.6432991027832
"638","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,10,9.7721996307373,31.6436996459961
"639","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,11,9.77120018005371,31.6429996490479
"640","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,12,9.76990032196045,31.6429004669189
"641","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,13,9.76780033111572,31.6432991027832
"642","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,14,9.7681999206543,31.642599105835
"643","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,15,9.76980018615723,31.6431999206543
"644","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,16,9.77050018310547,31.6432991027832
"645","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,17,9.77149963378906,31.6427001953125
"646","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,18,9.77270030975342,31.6422004699707
"647","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,19,9.77270030975342,31.6420993804932
"648","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,20,9.75699996948242,31.6443004608154
"649","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,21,9.74720001220703,31.6424999237061
"650","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,22,9.73400020599365,31.6418991088867
"651","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,23,9.73169994354248,31.6415996551514
"652","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,24,9.7451000213623,31.639799118042
"653","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,25,9.74629974365234,31.6406993865967
"654","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,26,9.7278003692627,31.640100479126
"655","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,27,9.7012996673584,31.6389007568359
"656","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,28,9.68840026855469,31.6392002105713
"657","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,29,9.68789958953857,31.6376991271973
"658","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,30,9.68570041656494,31.6375007629395
"659","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,31,9.67080020904541,31.6378993988037
"660","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,32,9.63259983062744,31.6366996765137
"661","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,33,9.62090015411377,31.6319999694824
"662","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,34,9.62080001831055,31.6317005157471
"663","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,35,9.62370014190674,31.6320991516113
"664","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,36,9.62979984283447,31.63330078125
"665","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,37,9.63300037384033,31.6322994232178
"666","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,38,9.6382999420166,31.6331996917725
"667","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,39,9.63949966430664,31.6327991485596
"668","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,40,9.6141996383667,31.632999420166
"669","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,41,9.61289978027344,31.6315994262695
"670","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,42,9.6112003326416,31.6306991577148
"671","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,43,9.60980033874512,31.6308002471924
"672","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,44,9.60890007019043,31.6303005218506
"673","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,45,9.60379981994629,31.6310997009277
"674","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,46,9.59529972076416,31.6303997039795
"675","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,47,9.59029960632324,31.6291999816895
"676","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,48,9.59000015258789,31.6291999816895
"677","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,49,9.589599609375,31.6291007995605
"678","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,50,9.589599609375,31.6289005279541
"679","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,51,9.589599609375,31.6287002563477
"680","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,52,9.58889961242676,31.6287994384766
"681","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,53,9.5875997543335,31.6291007995605
"682","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,54,9.58749961853027,31.628999710083
"683","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,55,9.58780002593994,31.628999710083
"684","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,56,9.58769989013672,31.6289005279541
"685","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,57,9.5875997543335,31.6285991668701
"686","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,58,9.5875997543335,31.6289005279541
"687","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,59,9.58790016174316,31.6285991668701
"688","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,60,9.58769989013672,31.628999710083
"689","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,61,9.58769989013672,31.6287994384766
"690","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,62,9.58780002593994,31.6291999816895
"691","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,63,9.58810043334961,31.6287994384766
"692","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,64,9.58839988708496,31.6284999847412
"693","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,65,9.58940029144287,31.6287994384766
"694","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,66,9.58940029144287,31.6287994384766
"695","2017.nc",6113,2017-07-10,"nan",45.0629997253418,-65.2334976196289,"Scots Bay",FALSE,FALSE,TRUE,67,9.5871000289917,31.6287994384766
"696","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,0,10.8191995620728,31.2625007629395
"697","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,1,10.818699836731,31.2625007629395
"698","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,2,10.8176002502441,31.2625007629395
"699","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,3,10.8177003860474,31.2625007629395
"700","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,4,10.8173999786377,31.2623996734619
"701","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,5,10.8185997009277,31.262300491333
"702","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,6,10.8201999664307,31.2621002197266
"703","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,7,10.8190002441406,31.2625999450684
"704","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,8,10.8104000091553,31.2642002105713
"705","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,9,10.8065996170044,31.2639007568359
"706","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,10,10.7424001693726,31.2830009460449
"707","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,11,10.674599647522,31.2992992401123
"708","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,12,10.5972995758057,31.3239002227783
"709","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,13,10.5843000411987,31.323600769043
"710","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,14,10.6042995452881,31.3157005310059
"711","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,15,10.6226997375488,31.3122005462646
"712","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,16,10.5476999282837,31.3421001434326
"713","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,17,10.5125999450684,31.3449001312256
"714","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,18,10.4702997207642,31.3582000732422
"715","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,19,10.4203996658325,31.371000289917
"716","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,20,10.4017000198364,31.372200012207
"717","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,21,10.3767004013062,31.3787002563477
"718","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,22,10.3509998321533,31.3819007873535
"719","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,23,10.3109998703003,31.3924007415771
"720","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,24,10.2748003005981,31.3971004486084
"721","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,25,10.2532997131348,31.3997993469238
"722","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,26,10.2468996047974,31.3995990753174
"723","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,27,10.2461996078491,31.4001007080078
"724","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,28,10.2328996658325,31.4032001495361
"725","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,29,10.2196998596191,31.4050998687744
"726","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,30,10.237099647522,31.4001007080078
"727","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,31,10.236499786377,31.4025993347168
"728","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,32,10.2322998046875,31.4027004241943
"729","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,33,10.2377996444702,31.4013996124268
"730","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,34,10.231499671936,31.4025993347168
"731","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,35,10.2440996170044,31.4001007080078
"732","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,36,10.2368001937866,31.4022006988525
"733","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,37,10.2377004623413,31.4016990661621
"734","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,38,10.2239999771118,31.4046001434326
"735","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,39,10.2138996124268,31.4060001373291
"736","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,40,10.2110996246338,31.406099319458
"737","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,41,10.2093000411987,31.4066009521484
"738","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,42,10.2098999023438,31.4062995910645
"739","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,43,10.211199760437,31.4062004089355
"740","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,44,10.211799621582,31.4060001373291
"741","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,45,10.2103004455566,31.4064998626709
"742","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,46,10.2108001708984,31.4062004089355
"743","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,47,10.2109003067017,31.4064998626709
"744","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,48,10.2123003005981,31.4062004089355
"745","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,49,10.2114000320435,31.4062004089355
"746","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,50,10.213399887085,31.4060001373291
"747","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,51,10.2135000228882,31.4060001373291
"748","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,52,10.2131004333496,31.4062004089355
"749","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,53,10.211199760437,31.4067993164062
"750","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,54,10.2047996520996,31.4074993133545
"751","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,55,10.2046003341675,31.4069004058838
"752","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,56,10.2063999176025,31.4074001312256
"753","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,57,10.2068004608154,31.4071998596191
"754","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,58,10.2054004669189,31.4074993133545
"755","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,59,10.2049999237061,31.407600402832
"756","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,60,10.2047004699707,31.4078006744385
"757","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,61,10.2048997879028,31.407600402832
"758","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,62,10.2053003311157,31.407600402832
"759","2017.nc",6116,2017-07-10,"nan",45.2356986999512,-65.1729965209961,"Scots Bay",FALSE,FALSE,TRUE,63,10.2061004638672,31.4071998596191
"760","2017.nc",6120,2017-07-10,"nan",45.3269996643066,-65.3462982177734,"Scots Bay",FALSE,FALSE,TRUE,0,11.1843004226685,30.9293994903564
"761","2017.nc",6120,2017-07-10,"nan",45.3269996643066,-65.3462982177734,"Scots Bay",FALSE,FALSE,TRUE,1,11.1915998458862,30.9297008514404
"762","2017.nc",6120,2017-07-10,"nan",45.3269996643066,-65.3462982177734,"Scots Bay",FALSE,FALSE,TRUE,2,11.1913995742798,30.9293003082275
