"file","cast","date","station_id","latitude","longitude","instrumentType","depth","temperature","salinity"
"2009.nc",1225,2009-03-16,"Prince-5",44.9333000183105,-66.8499984741211,"CT",90,2.11999988555908,32.1300010681152
"2009.nc",1225,2009-03-16,"Prince-5",44.9333000183105,-66.8499984741211,"CT",91,2.13000011444092,32.1300010681152
"2009.nc",1225,2009-03-16,"Prince-5",44.9333000183105,-66.8499984741211,"CT",92,2.13000011444092,32.1300010681152
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",0,2.78999996185303,31.0100002288818
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",1,2.78999996185303,31.0900001525879
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",2,2.77999997138977,31.1599998474121
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",3,2.77999997138977,31.2000007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",4,2.75999999046326,31.2199993133545
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",5,2.75999999046326,31.2299995422363
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",6,2.75999999046326,31.2399997711182
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",7,2.74000000953674,31.2700004577637
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",8,2.73000001907349,31.3299999237061
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",9,2.73000001907349,31.3700008392334
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",10,2.72000002861023,31.3799991607666
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",11,2.72000002861023,31.3899993896484
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",12,2.72000002861023,31.3999996185303
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",13,2.72000002861023,31.4099998474121
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",14,2.72000002861023,31.4099998474121
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",15,2.72000002861023,31.4200000762939
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",16,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",17,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",18,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",19,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",20,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",21,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",22,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",23,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",24,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",25,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",26,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",27,2.72000002861023,31.4300003051758
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",28,2.72000002861023,31.4400005340576
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",29,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",30,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",31,2.72000002861023,31.4400005340576
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",32,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",33,2.73000001907349,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",34,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",35,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",36,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",37,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",38,2.72000002861023,31.4400005340576
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",39,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",40,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",41,2.72000002861023,31.4699993133545
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",42,2.72000002861023,31.4799995422363
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",43,2.72000002861023,31.4899997711182
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",44,2.72000002861023,31.4799995422363
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",45,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",46,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",47,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",48,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",49,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",50,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",51,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",52,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",53,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",54,2.72000002861023,31.4500007629395
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",55,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",56,2.72000002861023,31.4599990844727
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",57,2.72000002861023,31.5
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",58,2.72000002861023,31.5200004577637
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",59,2.72000002861023,31.5300006866455
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",60,2.72000002861023,31.5200004577637
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",61,2.72000002861023,31.5100002288818
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",62,2.72000002861023,31.5
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",63,2.72000002861023,31.5
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",64,2.72000002861023,31.5
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",65,2.72000002861023,31.4899997711182
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",66,2.72000002861023,31.4899997711182
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",67,2.72000002861023,31.5499992370605
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",68,2.72000002861023,31.5400009155273
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",69,2.72000002861023,NA
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",70,2.72000002861023,31.5599994659424
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",71,2.72000002861023,31.5900001525879
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",72,2.72000002861023,31.5900001525879
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",73,2.71000003814697,31.6299991607666
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",74,2.71000003814697,31.6299991607666
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",75,2.71000003814697,31.6399993896484
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",76,2.71000003814697,31.6399993896484
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",77,2.71000003814697,31.6399993896484
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",78,2.71000003814697,31.6399993896484
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",79,2.71000003814697,31.6399993896484
"2009.nc",1703,2009-04-06,"Prince-5",44.9333000183105,-66.8499984741211,"CT",80,2.71000003814697,31.6399993896484
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",0,4.69999980926514,30.8999996185303
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",1,4.65000009536743,30.9500007629395
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",2,4.65000009536743,30.9500007629395
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",3,4.6399998664856,30.9599990844727
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",4,4.63000011444092,30.9799995422363
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",5,4.6100001335144,31.0200004577637
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",6,4.6100001335144,31.0200004577637
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",7,4.59000015258789,31.0499992370605
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",8,4.57000017166138,31.0900001525879
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",9,4.55999994277954,31.1000003814697
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",10,4.53000020980835,31.1499996185303
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",11,4.46000003814697,31.2299995422363
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",12,4.46000003814697,31.2299995422363
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",13,4.44999980926514,31.2399997711182
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",14,4.44999980926514,31.2399997711182
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",15,4.44000005722046,31.2399997711182
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",16,4.44000005722046,31.2399997711182
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",17,4.42999982833862,31.2399997711182
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",18,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",19,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",20,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",21,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",22,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",23,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",24,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",25,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",26,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",27,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",28,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",29,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",30,4.42000007629395,31.25
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",31,4.42000007629395,31.2600002288818
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",32,4.40999984741211,31.2600002288818
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",33,4.40999984741211,31.2700004577637
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",34,4.3899998664856,31.2900009155273
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",35,4.38000011444092,31.2999992370605
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",36,4.38000011444092,31.3199996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",37,4.36999988555908,31.3199996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",38,4.3600001335144,31.3299999237061
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",39,4.3600001335144,31.3400001525879
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",40,4.34999990463257,31.3400001525879
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",41,4.34000015258789,31.3500003814697
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",42,4.34000015258789,31.3500003814697
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",43,4.32999992370605,31.3500003814697
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",44,4.32999992370605,31.3500003814697
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",45,4.32999992370605,31.3500003814697
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",46,4.32999992370605,31.3600006103516
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",47,4.32999992370605,31.3700008392334
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",48,4.30999994277954,31.3799991607666
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",49,4.28000020980835,31.3999996185303
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",50,4.26000022888184,31.4200000762939
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",51,4.23000001907349,31.4500007629395
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",52,4.23999977111816,31.4500007629395
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",53,4.19999980926514,31.4899997711182
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",54,4.1399998664856,31.5699996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",55,4.13000011444092,31.5799999237061
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",56,4.09999990463257,31.6299991607666
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",57,4.09000015258789,31.6399993896484
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",58,4.07999992370605,31.6599998474121
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",59,4.05999994277954,31.7000007629395
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",60,4.05000019073486,31.7099990844727
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",61,4.05000019073486,31.7199993133545
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",62,4.05000019073486,31.7399997711182
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",63,4.05000019073486,31.75
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",64,4.05000019073486,31.7600002288818
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",65,4.05000019073486,31.7600002288818
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",66,4.05000019073486,31.7900009155273
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",67,4.05000019073486,31.7999992370605
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",68,4.05000019073486,31.8099994659424
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",69,4.05000019073486,31.8099994659424
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",70,4.03999996185303,31.8199996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",71,4.03999996185303,31.8199996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",72,4.03999996185303,31.8199996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",73,4.03999996185303,31.8199996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",74,4.03999996185303,31.8199996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",75,4.03000020980835,31.8199996948242
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",76,4.01999998092651,31.8299999237061
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",77,4.01999998092651,31.8299999237061
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",78,4.01999998092651,31.8299999237061
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",79,4.01999998092651,31.8400001525879
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",80,4.01000022888184,31.8600006103516
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",81,4,31.8899993896484
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",82,4,31.8999996185303
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",83,4,31.9300003051758
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",84,4,31.9400005340576
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",85,4,31.9400005340576
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",86,4,31.9300003051758
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",87,4,31.9400005340576
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",88,4.01000022888184,31.9599990844727
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",89,4,31.9500007629395
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",90,4,31.9599990844727
"2009.nc",3022,2009-05-11,"Prince-5",44.9333000183105,-66.8499984741211,"CT",91,4.01000022888184,31.9599990844727
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",0,7.86999988555908,31.2900009155273
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",1,7.76999998092651,31.3099994659424
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",2,7.76000022888184,31.3199996948242
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",3,7.69000005722046,31.3600006103516
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",4,7.6100001335144,31.3899993896484
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",5,7.59000015258789,31.3999996185303
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",6,7.59000015258789,31.3999996185303
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",7,7.59000015258789,31.3999996185303
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",8,7.57999992370605,31.4099998474121
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",9,7.57000017166138,31.4099998474121
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",10,7.57000017166138,31.4200000762939
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",11,7.55999994277954,31.4200000762939
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",12,7.55000019073486,31.4200000762939
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",13,7.5,31.4400005340576
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",14,7.48000001907349,31.4500007629395
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",15,7.42999982833862,31.4599990844727
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",16,7.38000011444092,31.4899997711182
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",17,7.3600001335144,31.4899997711182
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",18,7.3600001335144,31.4899997711182
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",19,7.3600001335144,31.4899997711182
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",20,7.36999988555908,31.5
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",21,7.36999988555908,31.5
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",22,7.3600001335144,31.5100002288818
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",23,7.34999990463257,31.5100002288818
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",24,7.3600001335144,31.5100002288818
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",25,7.3600001335144,31.5100002288818
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",26,7.3600001335144,31.5200004577637
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",27,7.32999992370605,31.5400009155273
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",28,7.28000020980835,31.5699996948242
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",29,7.25,31.5900001525879
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",30,7.21999979019165,31.6000003814697
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",31,7.15999984741211,31.6299991607666
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",32,7.13000011444092,31.6499996185303
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",33,7.09999990463257,31.6599998474121
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",34,7.07999992370605,31.6599998474121
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",35,7.07000017166138,31.6599998474121
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",36,7.05999994277954,31.6700000762939
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",37,7.05999994277954,31.6700000762939
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",38,7.05000019073486,31.6700000762939
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",39,7.05000019073486,31.6599998474121
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",40,7.03000020980835,31.6700000762939
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",41,7.01999998092651,31.6800003051758
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",42,7,31.6800003051758
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",43,7,31.6900005340576
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",44,6.98000001907349,31.7000007629395
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",45,6.94000005722046,31.7099990844727
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",46,6.92000007629395,31.7199993133545
"2009.nc",4844,2009-06-15,"Prince-5",44.9333000183105,-66.8499984741211,"CT",47,6.88000011444092,31.7199993133545
