Tag_Num,Date,Julian,Ground,Lat,Lon,returnedDate,returnedJulian,returnedArea,returnedLat,returnedLon,Catch.t,daysAtLarge,dataorigin,Comments,ReleaseNAFO,ReturnNAFO,GearType
564785,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564809,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564813,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564814,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564826,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564838,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564879,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564895,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564904,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564941,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564943,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564951,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564967,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564978,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564979,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564980,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay,NA,NA,74,2,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569033,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569034,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569050,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569054,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
569151,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-08-30,242,Scots Bay,NA,NA,74,1,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572406,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572412,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572419,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572438,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
572460,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-30,242,Scots Bay,NA,NA,74,3,2023TagReturns,Scots Bay (Area 8),4Xr,4Xs,Purse Seine
564713,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,2,2023TagReturns,,4Xr,4Xr,Purse Seine
564637,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
564334,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
564312,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
564783,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,2,2023TagReturns,,4Xr,4Xr,Purse Seine
564604,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
564864,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,2,2023TagReturns,,4Xr,4Xr,Purse Seine
564417,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
564764,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,2,2023TagReturns,,4Xr,4Xr,Purse Seine
564554,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
564761,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,2,2023TagReturns,,4Xr,4Xr,Purse Seine
564463,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
473112,2022-09-07,250,Scots Bay,45.19678333,-64.88591667,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,357,2023TagReturns,,4Xr,4Xr,Purse Seine
471616,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,2,2023TagReturns,,4Xr,4Xr,Purse Seine
564411,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
564358,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,1,2023TagReturns,,4Xr,4Xr,Purse Seine
471558,2023-08-28,240,Scots Bay,45.1925,-64.8775,2023-08-30,242,Scots Bay ,45.1833333333333,-64.8833333333333,32,2,2023TagReturns,,4Xr,4Xr,Purse Seine
572251,2023-08-27,239,Scots Bay,45.13527778,-65.06972222,2023-08-31,243,Northeast Bank,NA,NA,26,4,2023TagReturns,,4Xr,,Purse Seine
564061,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-08-31,243,Northeast Bank,NA,NA,26,3,2023TagReturns,,4Xr,,Purse Seine
473086,2022-09-07,250,Scots Bay,45.19678333,-64.88591667,2023-08-31,243,Northeast Bank,NA,NA,26,358,2023TagReturns,,4Xr,,Purse Seine
567119,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-08-31,243,Northeast Bank,NA,NA,26,2,2023TagReturns,,4Xr,,Purse Seine
593116,2023-06-20,171,Grand Manan Banks,44.2814,-66.96776667,2023-09-01,244,Northeast Bank,NA,NA,66,73,2023TagReturns,,5Yb,,Purse Seine
501835,2023-06-25,176,Grand Manan Banks,44.256,-67.01266667,2023-09-01,244,Northeast Bank,NA,NA,66,68,2023TagReturns,,5Yb,,Purse Seine
577051,2023-08-30,242,German Bank,43.25305556,-66.345,2023-09-01,244,German Bank,NA,NA,84,2,2023TagReturns,,4Xq,4Xq,Purse Seine
577064,2023-08-30,242,German Bank,43.25305556,-66.345,2023-09-01,244,German Bank,NA,NA,84,2,2023TagReturns,,4Xq,4Xq,Purse Seine
569215,2023-08-29,241,Scots Bay,45.18972222,-64.92277778,2023-09-01,244,German Bank,NA,NA,NA,3,2023TagReturns,,4Xr,4Xq,Purse Seine
569032,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-09-01,244,German Bank,NA,NA,NA,3,2023TagReturns,,4Xr,4Xq,Purse Seine
564460,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-01,244,German Bank,NA,NA,NA,3,2023TagReturns,,4Xr,4Xq,Purse Seine
564341,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-01,244,German Bank,NA,NA,NA,3,2023TagReturns,,4Xr,4Xq,Purse Seine
577024,2023-08-30,242,German Bank,43.25305556,-66.345,2023-09-05,248,German Bank,NA,NA,116,6,2023TagReturns,,4Xq,4Xq,Purse Seine
467003,2022-08-29,241,German Bank,43.28333333,-66.37416667,2023-09-05,248,German Bank,NA,NA,116,372,2023TagReturns,,4Xq,4Xq,Purse Seine
577080,2023-08-30,242,German Bank,43.25305556,-66.345,2023-09-05,248,German Bank,NA,NA,116,6,2023TagReturns,,4Xq,4Xq,Purse Seine
498467,2022-08-16,228,German Bank,43.34535,-66.44735,2023-09-05,248,German Bank,NA,NA,116,385,2023TagReturns,,4Xq,4Xq,Purse Seine
577167,2023-08-31,243,German Bank,43.28888889,-66.42055556,2023-09-05,248,German Bank,NA,NA,116,5,2023TagReturns,,4Xq,4Xq,Purse Seine
567423,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-05,248,German Bank ,NA,NA,216,2,2023TagReturns,,4Xq,4Xq,Purse Seine
577188,2023-08-31,243,German Bank,43.28888889,-66.42055556,2023-09-05,248,German Bank ,NA,NA,145,5,2023TagReturns,,4Xq,4Xq,Purse Seine
577204,2023-08-31,243,German Bank,43.28888889,-66.42055556,2023-09-05,248,German Bank,NA,NA,78,5,2023TagReturns,,4Xq,4Xq,Purse Seine
577295,2023-08-31,243,German Bank,43.28888889,-66.42055556,2023-09-05,248,German Bank,NA,NA,37,5,2023TagReturns,,4Xq,4Xq,Purse Seine
567083,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-05,248,Seal Island,43.2666666666667,-66.35,185,7,2023TagReturns,Used FM as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
577472,2023-09-04,247,German Bank,43.25972222,-66.37611111,2023-09-05,248,Seal Island,43.2666666666667,-66.35,185,1,2023TagReturns,Used FM as it had the biggest catch that day of connors boats.,4Xq,4Xq,Purse Seine
567442,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-05,248,Seal Island,43.2666666666667,-66.35,185,2,2023TagReturns,Used FM as it had the biggest catch that day of connors boats.,4Xq,4Xq,Purse Seine
564416,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-05,248,Seal Island,43.2666666666667,-66.35,185,7,2023TagReturns,Used FM as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
567465,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-05,248,Seal Island,43.2666666666667,-66.35,185,2,2023TagReturns,Used FM as it had the biggest catch that day of connors boats.,4Xq,4Xq,Purse Seine
564456,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-05,248,Seal Island,43.2666666666667,-66.35,185,7,2023TagReturns,Used FM as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
564640,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-05,248,Seal Island,43.2666666666667,-66.35,185,7,2023TagReturns,Used FM as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
564349,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-05,248,Seal Island,43.2666666666667,-66.35,185,7,2023TagReturns,Used FM as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
578643,2023-09-04,247,German Bank,43.25305556,-66.36638889,2023-09-06,249,German Bank,NA,NA,102,2,2023TagReturns,,4Xq,4Xq,Purse Seine
532001,2023-09-04,247,German Bank,43.25,-66.35,2023-09-06,249,German Bank,NA,NA,102,2,2023TagReturns,,4Xq,4Xq,Purse Seine
567542,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,102,3,2023TagReturns,,4Xq,4Xq,Purse Seine
578658,2023-09-04,247,German Bank,43.25305556,-66.36638889,2023-09-06,249,German Bank,NA,NA,102,2,2023TagReturns,,4Xq,4Xq,Purse Seine
577160,2023-08-31,243,German Bank,43.28888889,-66.42055556,2023-09-06,249,German Bank,NA,NA,98,6,2023TagReturns,,4Xq,4Xq,Purse Seine
577260,2023-08-31,243,German Bank,43.28888889,-66.42055556,2023-09-06,249,German Bank,NA,NA,98,6,2023TagReturns,,4Xq,4Xq,Purse Seine
532020,2023-09-04,247,German Bank,43.25,-66.35,2023-09-06,249,German Bank,NA,NA,102,2,2023TagReturns,,4Xq,4Xq,Purse Seine
567576,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,102,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567454,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,102,3,2023TagReturns,,4Xq,4Xq,Purse Seine
532029,2023-09-04,247,German Bank,43.25,-66.35,2023-09-06,249,German Bank,NA,NA,102,2,2023TagReturns,,4Xq,4Xq,Purse Seine
532110,2023-09-04,247,German Bank,43.25,-66.35,2023-09-06,249,German Bank,NA,NA,102,2,2023TagReturns,,4Xq,4Xq,Purse Seine
567443,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,102,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567494,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,102,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567475,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,102,3,2023TagReturns,,4Xq,4Xq,Purse Seine
577724,2023-09-04,247,German Bank,43.25055556,-66.38055556,2023-09-06,249,German Bank,NA,NA,102,2,2023TagReturns,,4Xq,4Xq,Purse Seine
528099,2023-09-05,248,German Bank,43.26666667,-66.36638889,2023-09-06,249,German Bank,NA,NA,102,1,2023TagReturns,,4Xq,4Xq,Purse Seine
567624,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,102,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567481,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,102,3,2023TagReturns,,4Xq,4Xq,Purse Seine
577411,2023-09-04,247,German Bank,43.25972222,-66.37611111,2023-09-06,249,German Bank,NA,NA,102,2,2023TagReturns,,4Xq,4Xq,Purse Seine
567373,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,148,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567462,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,148,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567466,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,148,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567515,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,148,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567641,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,148,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567648,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,NA,NA,148,3,2023TagReturns,,4Xq,4Xq,Purse Seine
577351,2023-09-04,247,German Bank,43.25972222,-66.37611111,2023-09-06,249,German Bank,NA,NA,148,2,2023TagReturns,,4Xq,4Xq,Purse Seine
577577,2023-09-04,247,German Bank,43.25055556,-66.38055556,2023-09-06,249,German Bank,NA,NA,148,2,2023TagReturns,,4Xq,4Xq,Purse Seine
567570,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-06,249,German Bank,43.25,-66.3833333333333,122,3,2023TagReturns,Used BP as it had the biggest catch that day of connors boats.,4Xq,4Xq,Purse Seine
567207,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-06,249,German Bank,43.25,-66.3833333333333,122,8,2023TagReturns,Used BP as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
500940,2022-08-10,222,Scots Bay,45.18843333,-64.88335,2023-09-06,249,German Bank,43.25,-66.3833333333333,122,392,2023TagReturns,Used BP as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
471823,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-06,249,German Bank,43.25,-66.3833333333333,122,8,2023TagReturns,Used BP as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
569073,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-09-06,249,German Bank,43.25,-66.3833333333333,122,8,2023TagReturns,Used BP as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
471652,2023-08-28,240,Scots Bay,45.1633,-64.9931,2023-09-06,249,German Bank,43.25,-66.3833333333333,122,9,2023TagReturns,Used BP as it had the biggest catch that day of connors boats.,4Xr,4Xq,Purse Seine
528138,2023-09-05,248,German Bank,43.26666667,-66.36638889,2023-09-07,250,German Bank,NA,NA,110,2,2023TagReturns,,4Xq,4Xq,Purse Seine
567369,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-07,250,German Bank,NA,NA,110,4,2023TagReturns,,4Xq,4Xq,Purse Seine
577185,2023-08-31,243,German Bank,43.28888889,-66.42055556,2023-09-07,250,German Bank,NA,NA,110,7,2023TagReturns,,4Xq,4Xq,Purse Seine
528133,2023-09-05,248,German Bank,43.26666667,-66.36638889,2023-09-07,250,German Bank,NA,NA,110,2,2023TagReturns,,4Xq,4Xq,Purse Seine
567416,2023-09-03,246,German Bank,43.27138889,-66.37361111,2023-09-07,250,German Bank,NA,NA,110,4,2023TagReturns,,4Xq,4Xq,Purse Seine
578599,2023-09-04,247,German Bank,43.25305556,-66.36638889,2023-09-07,250,German Bank,NA,NA,110,3,2023TagReturns,,4Xq,4Xq,Purse Seine
567141,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
567191,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
498755,2022-08-22,234,Scots Bay,45.1461,-64.99368333,2023-09-07,250,Scots Bay,NA,NA,129,381,2023TagReturns,,4Xr,4Xs,Purse Seine 
567187,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564948,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
564390,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
567283,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
567195,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564552,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564006,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
567124,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
471801,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
569083,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
471782,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
471864,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564001,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
564177,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
471882,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
567276,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
567190,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
471828,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564522,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
567159,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564576,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine 
564150,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
564538,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564414,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
567092,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
471740,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
471820,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
471816,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
567225,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564846,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
471641,2023-08-28,240,Scots Bay,45.1633,-64.9931,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
471766,2023-08-29,241,Scots Bay,45.21111111,-64.8225,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564193,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
567273,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564636,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564304,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564769,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
564307,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
569115,2023-08-29,241,Scots Bay,45.15777778,-65.03361111,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564412,2023-08-29,241,Scots Bay,45.19805556,-64.85777778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564015,2023-08-28,240,Scots Bay,45.14111111,-65.05194444,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine
567241,2023-08-29,241,Scots Bay,45.20138889,-64.88638889,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
569212,2023-08-29,241,Scots Bay,45.18972222,-64.92277778,2023-09-07,250,Scots Bay,NA,NA,129,9,2023TagReturns,,4Xr,4Xs,Purse Seine
564712,2023-08-28,240,Scots Bay,45.18027778,-64.95611111,2023-09-07,250,Scots Bay,NA,NA,129,10,2023TagReturns,,4Xr,4Xs,Purse Seine 
