"Tag_Num","Date","Julian","Ground","Lat","Lon","returnedDate","returnedJulian","returnedArea","returnedLat","returnedLon","Catch.t","daysAtLarge","dataorigin","Comments","ReleaseNAFO","ReturnNAFO"
603527,"2022-09-12",255,"German Bank",43.23446667,-66.34903333,"2022-09-14",257,"German Bank",NA,NA,125,2,"complete.returns","","4Xq","4Xq"
491282,"2022-09-12",255,"SW Grounds",43.0025,-66.00383333,"2022-09-14",257,"German Bank",NA,NA,125,2,"complete.returns","","4Xp","4Xq"
473252,"2022-09-12",255,"German Bank",43.27091667,-66.36568333,"2022-09-13",256,"German Bank",NA,NA,105,1,"complete.returns","","4Xq","4Xq"
473184,"2022-09-12",255,"German Bank",43.27091667,-66.36568333,"2022-09-14",257,"German Bank",NA,NA,103,2,"complete.returns","","4Xq","4Xq"
473264,"2022-09-12",255,"German Bank",43.27091667,-66.36568333,"2022-09-14",257,"German Bank",NA,NA,125,2,"complete.returns","","4Xq","4Xq"
603546,"2022-09-12",255,"German Bank",43.23446667,-66.34903333,"2022-09-14",257,"German Bank",NA,NA,125,2,"complete.returns","","4Xq","4Xq"
491344,"2022-09-12",255,"SW Grounds",43.0025,-66.00383333,"2022-09-14",257,"German Bank",NA,NA,125,2,"complete.returns","","4Xp","4Xq"
491352,"2022-09-12",255,"SW Grounds",43.0025,-66.00383333,"2022-09-14",257,"German Bank",NA,NA,125,2,"complete.returns","","4Xp","4Xq"
601412,"2022-09-28",271,"German Bank",43.26085,-66.32086667,"2022-09-30",273,"German Bank",NA,NA,83,2,"complete.returns","","4Xq","4Xq"
491324,"2022-09-12",255,"SW Grounds",43.0025,-66.00383333,"2022-09-19",262,"German Bank",NA,NA,115,7,"complete.returns","","4Xp","4Xq"
467290,"2022-08-30",242,"German Bank",43.28433333,-66.3675,"2022-09-02",245,"German Bank",NA,NA,66,3,"complete.returns","","4Xq","4Xq"
522875,"2022-08-24",236,"German Bank",43.289,-66.368317,"2022-09-02",245,"German Bank",NA,NA,66,9,"complete.returns","","4Xq","4Xq"
510594,"2022-08-29",241,"German Bank",43.31666667,-66.36666667,"2022-09-01",244,"German Bank",NA,NA,19,3,"complete.returns","","4Xq","4Xq"
467488,"2022-08-31",243,"German Bank",43.277,-66.3662,"2022-09-01",244,"German Bank",NA,NA,19,1,"complete.returns","","4Xq","4Xq"
502847,"2022-08-24",236,"German Bank",43.22238333,-66.35058333,"2022-08-31",243,"German Bank",NA,NA,13,7,"complete.returns","","4Xq","4Xq"
522729,"2022-08-16",228,"German Bank",43.32573333,-66.45521667,"2022-08-26",238,"German Bank",NA,NA,NA,10,"complete.returns","","4Xq","4Xq"
488355,"2021-09-01",244,"German Bank",43.332,-66.4175,"2021-09-02",245,"German Bank",NA,NA,156,1,"complete.returns","","4Xq","4Xq"
488266,"2021-09-01",244,"German Bank",43.332,-66.4175,"2021-09-02",245,"German Bank",NA,NA,156,1,"complete.returns","","4Xq","4Xq"
488618,"2021-09-01",244,"German Bank",43.376,-66.436,"2021-09-02",245,"German Bank",NA,NA,156,1,"complete.returns","","4Xq","4Xq"
488534,"2021-09-01",244,"German Bank",43.376,-66.436,"2021-09-02",245,"German Bank",NA,NA,156,1,"complete.returns","","4Xq","4Xq"
488533,"2021-09-01",244,"German Bank",43.376,-66.436,"2021-09-02",245,"German Bank",NA,NA,156,1,"complete.returns","","4Xq","4Xq"
581796,"2021-06-13",164,"Gannet Dry Ledge",43.630833,-66.996111,"2021-09-08",251,"German Bank",NA,NA,104,87,"complete.returns","","4Xq","4Xq"
464297,"2021-06-17",168,"Gannet Dry Ledge",43.58328333,-66.78353333,"2021-09-08",251,"German Bank",NA,NA,83,83,"complete.returns","","4Xq","4Xq"
580818,"2021-06-17",168,"Gannet Dry Ledge",43.5883,-66.78375,"2021-09-08",251,"German Bank",NA,NA,104,83,"complete.returns","","4Xq","4Xq"
488502,"2021-09-01",244,"German Bank",43.376,-66.436,"2021-09-08",251,"German Bank",NA,NA,104,7,"complete.returns","","4Xq","4Xq"
463962,"2021-08-31",243,"Scots Bay",45.13268333,-65.04171667,"2021-09-09",252,"German Bank",NA,NA,83,9,"complete.returns","","4Xr","4Xq"
463779,"2021-08-30",242,"Scots Bay",45.12588333,-65.0624,"2021-09-15",258,"German Bank",NA,NA,97,16,"complete.returns","","4Xr","4Xq"
580835,"2021-06-17",168,"Gannet Dry Ledge",43.5883,-66.78375,"2021-09-15",258,"German Bank",NA,NA,97,90,"complete.returns","","4Xq","4Xq"
463482,"2021-08-18",230,"Scots Bay",45.1419,-65.03458333,"2021-09-15",258,"German Bank",NA,NA,97,28,"complete.returns","","4Xr","4Xq"
511231,"2021-06-14",165,"Gannet Dry Ledge",43.6125,-66.96216667,"2021-09-15",258,"German Bank",NA,NA,97,93,"complete.returns","","4Xq","4Xq"
488198,"2021-08-31",243,"Scots Bay",45.12833333,-65.0535,"2021-09-15",258,"German Bank",NA,NA,97,15,"complete.returns","","4Xr","4Xq"
510156,"2021-10-18",291,"German Bank",43.29266667,-66.33083333,"2021-10-21",294,"German Bank",NA,NA,NA,3,"complete.returns","","4Xq","4Xq"
42544,"2019-10-14",287,"German Bank",43.30968333,-66.1393,"2021-10-26",299,"German Bank",NA,NA,NA,743,"complete.returns","","4Xq","4Xq"
581777,"2021-06-13",164,"Gannet Dry Ledge",43.630833,-66.996111,"2021-06-24",175,"German Bank",NA,NA,90,11,"complete.returns","","4Xq","4Xq"
205155,"2019-10-13",286,"German Bank",43.2669,-66.0784,"2021-09-08",251,"German Bank",NA,NA,101,696,"complete.returns","","4Xq","4Xq"
489754,"2021-09-07",250,"German Bank",43.2875,-66.38495,"2021-09-09",252,"German Bank",NA,NA,33,2,"complete.returns","","4Xq","4Xq"
488595,"2021-09-01",244,"German Bank",43.376,-66.436,"2021-09-09",252,"German Bank",NA,NA,66,8,"complete.returns","","4Xq","4Xq"
488585,"2021-09-01",244,"German Bank",43.376,-66.436,"2021-09-09",252,"German Bank",NA,NA,66,8,"complete.returns","","4Xq","4Xq"
489473,"2021-09-21",264,"German Bank",43.28245,-66.40563333,"2021-09-23",266,"German Bank",NA,NA,95,2,"complete.returns","","4Xq","4Xq"
514422,"2021-10-05",278,"German Bank",43.28733333,-66.45016667,"2021-10-06",279,"German Bank",NA,NA,137,1,"complete.returns","","4Xq","4Xq"
514447,"2021-10-05",278,"German Bank",43.28733333,-66.45016667,"2021-10-06",279,"German Bank",NA,NA,137,1,"complete.returns","","4Xq","4Xq"
514164,"2021-10-04",277,"German Bank",43.296111,-66.457222,"2021-10-06",279,"German Bank",NA,NA,137,2,"complete.returns","","4Xq","4Xq"
516640,"2021-10-20",293,"German Bank",43.295,-66.38633333,"2021-10-21",294,"German Bank",NA,NA,115,1,"complete.returns","","4Xq","4Xq"
493029,"2021-10-20",293,"German Bank",43.319583,-66.387583,"2021-10-21",294,"German Bank",NA,NA,115,1,"complete.returns","","4Xq","4Xq"
526873,"2021-10-20",293,"German Bank",43.304,-66.385683,"2021-10-21",294,"German Bank",NA,NA,115,1,"complete.returns","","4Xq","4Xq"
510146,"2021-10-18",291,"German Bank",43.29266667,-66.33083333,"2021-10-21",294,"German Bank",NA,NA,115,3,"complete.returns","","4Xq","4Xq"
510089,"2021-10-18",291,"German Bank",43.29266667,-66.33083333,"2021-10-21",294,"German Bank",NA,NA,115,3,"complete.returns","","4Xq","4Xq"
516656,"2021-10-20",293,"German Bank",43.295,-66.38633333,"2021-10-21",294,"German Bank",NA,NA,53,1,"complete.returns","","4Xq","4Xq"
516759,"2021-10-21",294,"German Bank",43.32933333,-66.355,"2021-10-22",295,"German Bank",NA,NA,53,1,"complete.returns","","4Xq","4Xq"
510101,"2021-10-18",291,"German Bank",43.29266667,-66.33083333,"2021-10-22",295,"German Bank",NA,NA,53,4,"complete.returns","","4Xq","4Xq"
516745,"2021-10-21",294,"German Bank",43.32933333,-66.355,"2021-10-22",295,"German Bank",NA,NA,53,1,"complete.returns","","4Xq","4Xq"
516963,"2021-10-21",294,"German Bank",43.32933333,-66.355,"2021-10-26",299,"German Bank",NA,NA,88,5,"complete.returns","","4Xq","4Xq"
516760,"2021-10-21",294,"German Bank",43.32933333,-66.355,"2021-10-26",299,"German Bank",NA,NA,88,5,"complete.returns","","4Xq","4Xq"
493025,"2021-10-20",293,"German Bank",43.319583,-66.387583,"2021-10-26",299,"German Bank",NA,NA,88,6,"complete.returns","","4Xq","4Xq"
414230,"2019-08-27",239,"German Bank",43.39391667,-66.3496,"2020-09-28",272,"German Bank",NA,NA,118,398,"complete.returns","","4Xq","4Xq"
554713,"2020-10-11",285,"NB Coastal",44.9805,-66.7118,"2020-10-14",288,"German Bank",NA,NA,134,3,"complete.returns","","4Xs","4Xq"
552588,"2020-10-06",280,"NB Coastal",44.95083,-66.7407,"2020-10-14",288,"German Bank",NA,NA,134,8,"complete.returns","","4Xs","4Xq"
554694,"2020-10-11",285,"NB Coastal",44.9805,-66.7118,"2020-10-14",288,"German Bank",NA,NA,134,3,"complete.returns","","4Xs","4Xq"
554687,"2020-10-11",285,"NB Coastal",44.9805,-66.7118,"2020-10-14",288,"German Bank",NA,NA,134,3,"complete.returns","","4Xs","4Xq"
554718,"2020-10-11",285,"NB Coastal",44.9805,-66.7118,"2020-10-14",288,"German Bank",NA,NA,134,3,"complete.returns","","4Xs","4Xq"
552085,"2020-10-06",280,"NB Coastal",44.94533,-66.742,"2020-10-14",288,"German Bank",NA,NA,134,8,"complete.returns","","4Xs","4Xq"
554722,"2020-10-11",285,"NB Coastal",44.9805,-66.7118,"2020-10-14",288,"German Bank",NA,NA,134,3,"complete.returns","","4Xs","4Xq"
554792,"2020-10-11",285,"NB Coastal",44.9805,-66.7118,"2020-10-14",288,"German Bank",NA,NA,134,3,"complete.returns","","4Xs","4Xq"
481022,"2020-09-14",258,"German Bank",43.45883333,-66.3398,"2020-10-05",279,"German Bank",NA,NA,64,21,"complete.returns","","4Xq","4Xq"
531489,"2020-08-17",230,"German Bank",43.45705,-66.4307,"2020-08-18",231,"German Bank",NA,NA,99,1,"complete.returns","","4Xq","4Xq"
208065,"2019-09-12",255,"German Bank",43.27,-66.3662,"2019-09-27",270,"German Bank",NA,NA,NA,15,"complete.returns","","4Xq","4Xq"
208140,"2019-09-12",255,"German Bank",43.27,-66.3662,"2019-09-27",270,"German Bank",NA,NA,NA,15,"complete.returns","","4Xq","4Xq"
408257,"2019-09-10",253,"German Bank",43.27106667,-66.3585,"2019-09-27",270,"German Bank",NA,NA,NA,17,"complete.returns","","4Xq","4Xq"
419252,"2016-06-15",167,"German Bank",43.5015,-66.7742,"2016-06-21",173,"German Bank",NA,NA,NA,6,"complete.returns","","4Xq","4Xq"
419373,"2016-06-15",167,"German Bank",43.5015,-66.7742,"2016-08-25",238,"German Bank",NA,NA,NA,71,"complete.returns","","4Xq","4Xq"
419581,"2016-06-16",168,"Gannet Dry Ledge",43.6117,-66.935,"2016-06-17",169,"German Bank",NA,NA,NA,1,"complete.returns","","4Xq","4Xq"
420881,"2016-07-04",186,"German Bank",43.5083,-66.7148,"2016-07-05",187,"German Bank",NA,NA,NA,1,"complete.returns","NW of German Bank","4Xq","4Xq"
420894,"2016-07-04",186,"German Bank",43.5083,-66.7148,"2016-07-05",187,"German Bank",NA,NA,NA,1,"complete.returns","NW of German Bank","4Xq","4Xq"
420908,"2016-07-04",186,"German Bank",43.5083,-66.7148,"2016-09-02",246,"German Bank",NA,NA,NA,60,"complete.returns","","4Xq","4Xq"
420925,"2016-07-04",186,"German Bank",43.5083,-66.7148,"2016-07-05",187,"German Bank",NA,NA,NA,1,"complete.returns","NW of German Bank","4Xq","4Xq"
420927,"2016-07-04",186,"German Bank",43.5083,-66.7148,"2016-07-05",187,"German Bank",NA,NA,NA,1,"complete.returns","NW of German Bank","4Xq","4Xq"
420971,"2016-07-04",186,"German Bank",43.5083,-66.7148,"2016-07-05",187,"German Bank",NA,NA,NA,1,"complete.returns","NW of German Bank","4Xq","4Xq"
420973,"2016-07-04",186,"German Bank",43.5083,-66.7148,"2016-07-05",187,"German Bank",NA,NA,NA,1,"complete.returns","NW of German Bank","4Xq","4Xq"
421549,"2016-07-04",186,"German Bank",43.5,-66.7233,"2016-08-29",242,"German Bank",NA,NA,NA,56,"complete.returns","","4Xq","4Xq"
421726,"2016-07-05",187,"German Bank",43.545,-66.6783,"2016-08-25",238,"German Bank",NA,NA,NA,51,"complete.returns","","4Xq","4Xq"
421745,"2016-07-05",187,"German Bank",43.545,-66.6783,"2016-08-22",235,"German Bank",NA,NA,NA,48,"complete.returns","","4Xq","4Xq"
422345,"2016-07-06",188,"Gannet Dry Ledge",43.5067,-66.7723,"2016-08-30",243,"German Bank",NA,NA,NA,55,"complete.returns","","4Xq","4Xq"
422788,"2016-08-01",214,"German Bank",43.4042,-66.3963,"2016-08-31",244,"German Bank",NA,NA,NA,30,"complete.returns","","4Xq","4Xq"
422951,"2016-08-01",214,"German Bank",43.4042,-66.3963,"2016-08-16",229,"German Bank",NA,NA,NA,15,"complete.returns","","4Xq","4Xq"
423063,"2016-08-02",215,"German Bank",43.3678,-66.3952,"2016-08-25",238,"German Bank",NA,NA,NA,23,"complete.returns","","4Xq","4Xq"
423592,"2016-08-03",216,"German Bank",43.3908,-66.3952,"2016-08-11",224,"German Bank",NA,NA,NA,8,"complete.returns","","4Xq","4Xq"
423786,"2016-08-03",216,"German Bank",43.3908,-66.3952,"2017-09-07",250,"German Bank",NA,NA,NA,400,"complete.returns","","4Xq","4Xq"
424951,"2016-08-07",220,"German Bank",43.4618,-66.3385,"2016-08-17",230,"German Bank",NA,NA,NA,10,"complete.returns","","4Xq","4Xq"
424996,"2016-08-07",220,"German Bank",43.4618,-66.3385,"2016-08-10",223,"German Bank",NA,NA,NA,3,"complete.returns","","4Xq","4Xq"
426821,"2016-08-02",215,"Grand Manan Banks",44.1733,-67.105,"2016-09-07",251,"German Bank",NA,NA,NA,36,"complete.returns","","4Xq","4Xq"
431162,"2016-08-10",223,"German Bank",43.4248,-66.398,"2016-08-22",235,"German Bank",NA,NA,NA,12,"complete.returns","","4Xq","4Xq"
431354,"2016-08-10",223,"German Bank",43.4248,-66.398,"2016-08-16",229,"German Bank",NA,NA,NA,6,"complete.returns","","4Xq","4Xq"
431506,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-25",238,"German Bank",NA,NA,NA,14,"complete.returns","","4Xq","4Xq"
431509,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-23",236,"German Bank",NA,NA,NA,12,"complete.returns","","4Xq","4Xq"
431543,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-23",236,"German Bank",NA,NA,NA,12,"complete.returns","","4Xq","4Xq"
431545,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-17",230,"German Bank",NA,NA,NA,6,"complete.returns","","4Xq","4Xq"
431555,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-23",236,"German Bank",NA,NA,NA,12,"complete.returns","","4Xq","4Xq"
431635,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-23",236,"German Bank",NA,NA,NA,12,"complete.returns","","4Xq","4Xq"
431647,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-15",228,"German Bank",NA,NA,NA,4,"complete.returns","","4Xq","4Xq"
431662,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-17",230,"German Bank",NA,NA,NA,6,"complete.returns","","4Xq","4Xq"
431690,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-25",238,"German Bank",NA,NA,NA,14,"complete.returns","","4Xq","4Xq"
431699,"2016-08-11",224,"German Bank",43.4623,-66.349,"2016-08-22",235,"German Bank",NA,NA,NA,11,"complete.returns","","4Xq","4Xq"
431880,"2016-08-11",224,"German Bank",43.3127,-66.4268,"2016-09-02",246,"German Bank",NA,NA,NA,22,"complete.returns","","4Xq","4Xq"
435040,"2016-08-11",224,"German Bank",43.3127,-66.4268,"2016-08-22",235,"German Bank",NA,NA,NA,11,"complete.returns","","4Xq","4Xq"
435461,"2016-08-11",224,"German Bank",43.3305,-66.4655,"2016-08-12",225,"German Bank",NA,NA,NA,1,"complete.returns","","4Xq","4Xq"
435502,"2016-08-11",224,"German Bank",43.3305,-66.4655,"2016-09-13",257,"German Bank",NA,NA,NA,33,"complete.returns","","4Xq","4Xq"
437173,"2016-08-11",224,"German Bank",43.3362,-66.4197,"2016-09-13",257,"German Bank",NA,NA,NA,33,"complete.returns","","4Xq","4Xq"
437865,"2016-08-12",225,"German Bank",43.3017,-66.3945,"2016-08-22",235,"German Bank",NA,NA,NA,10,"complete.returns","","4Xq","4Xq"
440021,"2016-08-07",220,"German Bank",43.4618,-66.3385,"2016-08-15",228,"German Bank",NA,NA,NA,8,"complete.returns","","4Xq","4Xq"
440457,"2016-08-07",220,"German Bank",43.456,-66.3372,"2016-08-17",230,"German Bank",NA,NA,NA,10,"complete.returns","","4Xq","4Xq"
440591,"2016-08-10",223,"German Bank",43.352,-66.4175,"2016-08-25",238,"German Bank",NA,NA,NA,15,"complete.returns","","4Xq","4Xq"
440787,"2016-08-10",223,"German Bank",43.352,-66.4175,"2016-08-23",236,"German Bank",NA,NA,NA,13,"complete.returns","","4Xq","4Xq"
440888,"2016-08-10",223,"German Bank",43.352,-66.4175,"2016-09-13",257,"German Bank",NA,NA,NA,34,"complete.returns","","4Xq","4Xq"
440910,"2016-08-10",223,"German Bank",43.352,-66.4175,"2016-08-12",225,"German Bank",NA,NA,NA,2,"complete.returns","","4Xq","4Xq"
448003,"2017-06-12",163,"Gannet Dry Ledge",43.60833333,-66.9297,"2017-07-27",208,"German Bank",NA,NA,NA,45,"complete.returns","","4Xq","4Xq"
457506,"2017-07-25",206,"German Bank",43.43866667,-66.3812,"2017-08-17",229,"German Bank",NA,NA,NA,23,"complete.returns","","4Xq","4Xq"
457674,"2017-07-25",206,"German Bank",43.43866667,-66.3812,"2017-07-27",208,"German Bank",NA,NA,NA,2,"complete.returns","","4Xq","4Xq"
458234,"2017-07-26",207,"German Bank",43.3805,-66.362,"2017-09-11",254,"German Bank",NA,NA,NA,47,"complete.returns","","4Xq","4Xq"
493430,"2021-10-25",298,"German Bank",43.21255,-66.331333,"2021-11-03",307,"German Bank",NA,NA,143,9,"complete.returns","","4Xq","4Xq"
488738,"2021-09-07",250,"German Bank",43.2765,-66.37366667,"2021-09-09",252,"German Bank",NA,NA,67,2,"complete.returns","","4Xq","4Xq"
498968,"2022-08-23",235,"Scots Bay",45.12695,-65.0344,"2022-10-11",284,"German Bank",NA,NA,NA,49,"complete.returns","","4Xr","4Xq"
471228,"2023-08-21",233,"German Bank",43.26611111,-66.37361111,"2023-08-24",236,"German Bank",NA,NA,60,3,"complete.returns","","4Xq","4Xq"
577024,"2023-08-30",242,"German Bank",43.25305556,-66.345,"2023-09-05",248,"German Bank",NA,NA,116,6,"complete.returns","","4Xq","4Xq"
467003,"2022-08-29",241,"German Bank",43.28333333,-66.37416667,"2023-09-05",248,"German Bank",NA,NA,116,372,"complete.returns","","4Xq","4Xq"
577080,"2023-08-30",242,"German Bank",43.25305556,-66.345,"2023-09-05",248,"German Bank",NA,NA,116,6,"complete.returns","","4Xq","4Xq"
498467,"2022-08-16",228,"German Bank",43.34535,-66.44735,"2023-09-05",248,"German Bank",NA,NA,116,385,"complete.returns","","4Xq","4Xq"
577167,"2023-08-31",243,"German Bank",43.28888889,-66.42055556,"2023-09-05",248,"German Bank",NA,NA,116,5,"complete.returns","","4Xq","4Xq"
578643,"2023-09-04",247,"German Bank",43.25305556,-66.36638889,"2023-09-06",249,"German Bank",NA,NA,102,2,"complete.returns","","4Xq","4Xq"
532001,"2023-09-04",247,"German Bank",43.25,-66.35,"2023-09-06",249,"German Bank",NA,NA,102,2,"complete.returns","","4Xq","4Xq"
567542,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-06",249,"German Bank",NA,NA,102,3,"complete.returns","","4Xq","4Xq"
578658,"2023-09-04",247,"German Bank",43.25305556,-66.36638889,"2023-09-06",249,"German Bank",NA,NA,102,2,"complete.returns","","4Xq","4Xq"
577160,"2023-08-31",243,"German Bank",43.28888889,-66.42055556,"2023-09-06",249,"German Bank",NA,NA,98,6,"complete.returns","","4Xq","4Xq"
577260,"2023-08-31",243,"German Bank",43.28888889,-66.42055556,"2023-09-06",249,"German Bank",NA,NA,98,6,"complete.returns","","4Xq","4Xq"
532020,"2023-09-04",247,"German Bank",43.25,-66.35,"2023-09-06",249,"German Bank",NA,NA,102,2,"complete.returns","","4Xq","4Xq"
567576,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-06",249,"German Bank",NA,NA,102,3,"complete.returns","","4Xq","4Xq"
567454,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-06",249,"German Bank",NA,NA,102,3,"complete.returns","","4Xq","4Xq"
532029,"2023-09-04",247,"German Bank",43.25,-66.35,"2023-09-06",249,"German Bank",NA,NA,102,2,"complete.returns","","4Xq","4Xq"
532110,"2023-09-04",247,"German Bank",43.25,-66.35,"2023-09-06",249,"German Bank",NA,NA,102,2,"complete.returns","","4Xq","4Xq"
567443,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-06",249,"German Bank",NA,NA,102,3,"complete.returns","","4Xq","4Xq"
567494,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-06",249,"German Bank",NA,NA,102,3,"complete.returns","","4Xq","4Xq"
567475,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-06",249,"German Bank",NA,NA,102,3,"complete.returns","","4Xq","4Xq"
577724,"2023-09-04",247,"German Bank",43.25055556,-66.38055556,"2023-09-06",249,"German Bank",NA,NA,102,2,"complete.returns","","4Xq","4Xq"
528099,"2023-09-05",248,"German Bank",43.26666667,-66.36638889,"2023-09-06",249,"German Bank",NA,NA,102,1,"complete.returns","","4Xq","4Xq"
567624,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-06",249,"German Bank",NA,NA,102,3,"complete.returns","","4Xq","4Xq"
567481,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-06",249,"German Bank",NA,NA,102,3,"complete.returns","","4Xq","4Xq"
577411,"2023-09-04",247,"German Bank",43.25972222,-66.37611111,"2023-09-06",249,"German Bank",NA,NA,102,2,"complete.returns","","4Xq","4Xq"
528138,"2023-09-05",248,"German Bank",43.26666667,-66.36638889,"2023-09-07",250,"German Bank",NA,NA,110,2,"complete.returns","","4Xq","4Xq"
567369,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-07",250,"German Bank",NA,NA,110,4,"complete.returns","","4Xq","4Xq"
577185,"2023-08-31",243,"German Bank",43.28888889,-66.42055556,"2023-09-07",250,"German Bank",NA,NA,110,7,"complete.returns","","4Xq","4Xq"
528133,"2023-09-05",248,"German Bank",43.26666667,-66.36638889,"2023-09-07",250,"German Bank",NA,NA,110,2,"complete.returns","","4Xq","4Xq"
567416,"2023-09-03",246,"German Bank",43.27138889,-66.37361111,"2023-09-07",250,"German Bank",NA,NA,110,4,"complete.returns","","4Xq","4Xq"
578599,"2023-09-04",247,"German Bank",43.25305556,-66.36638889,"2023-09-07",250,"German Bank",NA,NA,110,3,"complete.returns","","4Xq","4Xq"
532355,"2023-09-11",254,"German Bank",43.25,-66.4,"2023-09-15",258,"German Bank",NA,NA,96,4,"complete.returns","","4Xq","4Xq"
532421,"2023-09-11",254,"German Bank",43.25,-66.4,"2023-09-15",258,"German Bank",NA,NA,96,4,"complete.returns","","4Xq","4Xq"
