"","TAG_NUMBER","plantReturnPlace","ReturnDate","ReturnVessel","ReturnGearType","ReturnCompany","Catch.plant","dataorigin","WEIRNO","portCode","OfficialReturnPlace","ReturnNAFO","Vessel","X_return","Y_return","Catch.DFO","Wharf_Name","Actual.Date"
"704","506117","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"705","506137","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"706","506149","Scots Bay",2022-08-10,"Brunswick Provider","Purse Seine","Connors",49,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.98333,37.99999,NA,2022-08-09
"707","506201","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"708","506209","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"709","506218","Scots Bay",2022-09-19,"Canada 100","Purse Seine","Connors",126,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.14683,-65.002,71.999968,NA,2022-09-19
"710","506229","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"711","506243","Scotts Bay ",2022-08-09,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.1905,-64.89917,115.99995,NA,2022-08-09
"712","507308","Patch",2022-07-07,"Fundy Monarch","Purse Seine","Connors",37.6,"ConnorsReturns2022.csv",NA,NA,NA,"4WK",NA,44.3,-62.26667,36,NA,2022-07-06
"713","507389","White Head",2022-07-08,"Canada 100","Purse Seine","Connors",72.5,"ConnorsReturns2022.csv",NA,NA,NA,"4XS",NA,44.61833,-66.65617,28.999992,NA,2022-07-08
"714","507438","White Head",2022-07-15,"Brunswick Provider","Purse Seine","Connors",84,"ConnorsReturns2022.csv",NA,NA,NA,"4XQ",NA,43.61667,-66.65,83.99997,NA,2022-07-14
"715","507609","White Head",2022-07-15,"Brunswick Provider","Purse Seine","Connors",84,"ConnorsReturns2022.csv",NA,NA,NA,"4XQ",NA,43.61667,-66.65,83.99997,NA,2022-07-14
"716","507716","White Head",2022-07-15,"Brunswick Provider","Purse Seine","Connors",84,"ConnorsReturns2022.csv",NA,NA,NA,"4XQ",NA,43.61667,-66.65,83.99997,NA,2022-07-14
"717","507736","White Head",2022-07-08,"Brunswick Provider","Purse Seine","Connors",76,"ConnorsReturns2022.csv",NA,NA,NA,"4XS",NA,44.55,-66.61667,61.99999,NA,2022-07-08
"718","507737","White Head",2022-07-08,"Brunswick Provider","Purse Seine","Connors",75,"ConnorsReturns2022.csv",NA,NA,NA,"4XS",NA,44.55,-66.61667,61.99999,NA,2022-07-08
"719","510055","Scotts Bay",2021-09-01,"Brunswick Provider","Purse Seine","Connors",27,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.13333,-65.03333,27,NA,2021-08-31
"720","510072","Scotts Bay",2021-09-01,"Canada 100","Purse Seine","Connors",80,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.12483,-65.04733,80,NA,2021-09-01
"721","510089","German Bank",2021-10-21,"Morning Star","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29667,-66.3715,115,NA,2021-10-21
"722","510101","German Bank",2021-10-22,"Morning Star","Purse Seine","Scotia Garden",53,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.28333,-66.52833,53,NA,2021-10-22
"723","510146","German Bank",2021-10-21,"Morning Star","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29667,-66.3715,115,NA,2021-10-21
"724","510156","German Bank",2021-10-21,"Brunswick Provider","Purse Seine","Connors",NA,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.28333,-66.36667,101.999952,NA,2021-10-20
"725","510467","GERMAN BANK (AREA 7)",2022-09-01,"Sealife II","Purse Seine","Comeau - Sea Life",36,"ComeauReturns2022.csv",NA,NA,NA,"4XQ",NA,43.25667,-66.35333,35.999985,NA,2022-08-31
"726","510529","German Bank",2022-09-02,"Morning Star","Purse Seine","Scotia Garden",107,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27917,-66.3605,107.000025,NA,2022-09-01
"727","510552","GERMAN BANK (AREA 7)",2022-09-01,"Sealife II","Purse Seine","Comeau - Sea Life",36,"ComeauReturns2022.csv",NA,NA,NA,"4XQ",NA,43.25667,-66.35333,35.999985,NA,2022-08-31
"728","510570","GERMAN BANK (AREA 7)",2022-08-31,"Lady Janice II","Purse Seine","Comeau - Sea Life",78,"ComeauReturns2022.csv",NA,NA,NA,"4XQ",NA,43.24783,-66.33733,78,NA,2022-08-30
"729","510587","German Bank",2022-09-02,"Morning Star","Purse Seine","Scotia Garden",107,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27917,-66.3605,107.000025,NA,2022-09-01
"730","510594","German Bank",2022-09-01,"Tasha Marie","Purse Seine","Cape Breeze",19,"CapeBreezeReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27167,-66.35833,16.15,NA,2022-08-31
"731","510611","GERMAN BANK (AREA 7)",2022-08-31,"Lady Melissa","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27333,-66.35333,74.00003,NA,2022-08-31
"732","510638","German Bank",2022-09-02,"Morning Star","Purse Seine","Scotia Garden",107,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27917,-66.3605,107.000025,NA,2022-09-01
"733","511097","GANNET DRY LEDGE-AREA 5",2021-06-14,"Lady Melissa","Purse Seine","Comeau - Sea Life",56,"ComeauReturns2021.csv",NA,NA,NA,"4XQ",NA,43.63017,-66.9995,56.000027,NA,2021-06-13
"734","511121","Scotts Bay",2021-08-23,"Brunswick Provider","Purse Seine","Connors",110,"ConnorsReturns2021.csv",NA,NA,NA,"4XS",NA,45.13333,-65.98333,110.000007,NA,2021-08-23
"735","511150","GANNET DRY LEDGE-AREA 5",2021-06-14,"Sealife II","Purse Seine","Comeau - Sea Life",34,"ComeauReturns2021.csv",NA,NA,NA,"4XQ",NA,43.45833,-67.00167,34,NA,2021-06-13
"736","511231","German Bank",2021-09-15,"Canada 100","Purse Seine","Connors",97,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29867,-66.37833,91.000032,NA,2021-09-15
"737","511323","Scotts Bay",2021-08-25,"Canada 100","Purse Seine","Connors",76,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.18,-64.95867,75.999975,NA,2021-08-26
"738","511454","Scotts Bay",2021-08-02,"Fundy Monarch","Purse Seine","Connors",68,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.11667,-65.03333,68.00003,NA,2021-08-02
"739","511675","McDormand Patch",2021-08-04,"Brunswick Provider","Purse Seine","Connors",46,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,44.1,-66.46667,45.99999,NA,2021-08-03
"740","511729","Scotts Bay",2021-08-03,"Canada 100","Purse Seine","Connors",67,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,45.154,-65.01033,22.33334,NA,2021-08-03
"741","512080","Scots Bay",2021-08-03,"Morning Star","Purse Seine","Scotia Garden",16,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.15567,-64.99733,16.000005,NA,2021-08-03
"742","512092","Scots Bay",2021-08-03,"Leroy & Barry II","Purse Seine","Scotia Garden",27,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.125,-65.05,26.999986,NA,2021-08-02
"743","512098","Scots Bay",2021-08-03,"Morning Star","Purse Seine","Scotia Garden",16,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.15567,-64.99733,16.000005,NA,2021-08-03
"744","512120","Scots Bay",2021-08-04,"Morning Star","Purse Seine","Scotia Garden",28,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XR",NA,45.13533,-65.01517,28,NA,2021-08-04
"745","512376","SCOTS BAY (AREA 8)",2022-07-28,"Lady Janice II","Purse Seine","Comeau - Sea Life",185,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.182,-64.956,185,NA,2022-07-27
"746","512503","Moores Ledge",2021-08-10,"Canada 100","Purse Seine","Connors",48,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,44.3485,-66.3645,21,NA,2021-08-09
"747","512543","Moores Ledge & Prong",2021-08-10,"Canada 100","Purse Seine","Connors",31,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,44.3485,-66.3645,21,NA,2021-08-09
"748","512567","Moores Ledge",2021-08-10,"Canada 100","Purse Seine","Connors",48,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,44.3485,-66.3645,21,NA,2021-08-09
"749","513256","Long Island Shore",2021-07-05,"Brunswick Provider","Purse Seine","Connors",100,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,44.33333,-66.35,78,NA,2021-07-05
"750","514164","German Bank",2021-10-06,"Morning Star","Purse Seine","Scotia Garden",137,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.239,-66.403,137,NA,2021-10-06
"751","514221","GERMAN BANK-AREA 7",2021-10-06,"Lady Janice II/Lady Melissa","Purse Seine","Comeau - Sea Life",273,"ComeauReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29183,-66.45483,149.999964,NA,2021-10-06
"752","514422","German Bank",2021-10-06,"Morning Star","Purse Seine","Scotia Garden",137,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.239,-66.403,137,NA,2021-10-06
"753","514447","German Bank",2021-10-06,"Morning Star","Purse Seine","Scotia Garden",137,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.239,-66.403,137,NA,2021-10-06
"754","514635","Seal Island",2021-10-07,"Brunswick Provider","Purse Seine","Connors",129,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.31667,-66.15,133.000064,NA,2021-10-06
"755","514668","Seal Island",2021-10-07,"Brunswick Provider","Purse Seine","Connors",129,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.31667,-66.15,133.000064,NA,2021-10-06
"756","514724","Seal Island ",2021-10-07,"Leroy & Barry II","Purse Seine","Scotia Garden",39,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.31333,-66.15,108.000048,NA,2021-10-06
"757","514729","Seal Island",2021-10-07,"Brunswick Provider","Purse Seine","Connors",129,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.31667,-66.15,133.000064,NA,2021-10-06
"758","514759","Seal Island ",2021-10-07,"Leroy & Barry II","Purse Seine","Scotia Garden",108,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.31333,-66.15,108.000048,NA,2021-10-06
"759","514777","Seal Island",2021-10-07,"Brunswick Provider","Purse Seine","Connors",129,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.31667,-66.15,133.000064,NA,2021-10-06
"760","514778","Seal Island ",2021-10-07,"Leroy & Barry II","Purse Seine","Scotia Garden",39,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.31333,-66.15,108.000048,NA,2021-10-06
"761","514801","Seal Island",2021-10-07,"Brunswick Provider","Purse Seine","Connors",129,"ConnorsReturns2021.csv",NA,NA,NA,"4XQ",NA,43.31667,-66.15,133.000064,NA,2021-10-06
"762","515196","SCOTS BAY-AREA 8",2021-07-19,"Lady Janice II","Purse Seine","Comeau - Sea Life",154,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.29683,-64.85483,125.125,NA,2021-07-18
"763","515202","Scots Bay",2021-07-20,"Leroy & Barry II","Purse Seine","Scotia Garden",82,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XS",NA,45.30933,-65.01817,81.999996,NA,2021-07-20
"764","515215","McDormand Patch",2021-08-04,"Brunswick Provider","Purse Seine","Connors",46,"ConnorsReturns2021.csv",NA,NA,NA,"4XR",NA,44.1,-66.46667,45.99999,NA,2021-08-03
"765","515504","SCOTS BAY-AREA 8",2021-07-20,"Lady Melissa","Purse Seine","Comeau - Sea Life",72,"ComeauReturns2021.csv",NA,NA,NA,"4XR",NA,45.2995,-64.88317,72.000009,NA,2021-07-20
"766","516366","Scots Bay",2022-08-10,"Brunswick Provider","Purse Seine","Connors",49.5,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.98333,37.99999,NA,2022-08-09
"767","516640","German Bank",2021-10-21,"Morning Star","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29667,-66.3715,115,NA,2021-10-21
"768","516656","German Bank",2021-10-21,"Morning Star","Purse Seine","Scotia Garden",53,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29667,-66.3715,115,NA,2021-10-21
"769","516698","North East Banks",2021-10-06,"Canada 100","Purse Seine","Connors",95902,"ConnorsReturns2022.csv",NA,NA,NA,"5YB",NA,44.28633,-67.01333,83,NA,2021-10-05
"770","516715","German Bank",2021-10-21,"Morning Star","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29667,-66.3715,115,NA,2021-10-21
"771","516733","GERMAN BANK-AREA 7",2021-10-22,"Lady Janice II","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2021.csv",NA,NA,NA,"4XQ",NA,43.2955,-66.3765,66.780486,NA,2021-10-22
"772","516745","German Bank",2021-10-22,"Morning Star","Purse Seine","Scotia Garden",53,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.28333,-66.52833,53,NA,2021-10-22
"773","516759","German Bank",2021-10-22,"Morning Star","Purse Seine","Scotia Garden",53,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.28333,-66.52833,53,NA,2021-10-22
"774","516760","German Bank",2021-10-26,"Leroy & Barry II","Purse Seine","Scotia Garden",88,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.21667,-66.325,88.00002,NA,2021-10-25
"775","516775","German Bank",2021-10-21,"Morning Star","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29667,-66.3715,115,NA,2021-10-21
"776","516784","GERMAN BANK-AREA 7",2021-10-22,"Lady Janice II/Lady Melissa","Purse Seine","Comeau - Sea Life",233,"ComeauReturns2021.csv",NA,NA,NA,"4XQ",NA,43.21683,-66.35017,159,NA,2021-10-21
"777","516835","German Bank",2021-10-21,"Morning Star","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29667,-66.3715,115,NA,2021-10-21
"778","516963","German Bank",2021-10-26,"Leroy & Barry II","Purse Seine","Scotia Garden",88,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.21667,-66.325,88.00002,NA,2021-10-25
"779","516976","German Bank",2021-10-21,"Morning Star","Purse Seine","Scotia Garden",115,"ScotiaGardenReturns2021.csv",NA,NA,NA,"4XQ",NA,43.29667,-66.3715,115,NA,2021-10-21
"780","517337","Sandy Cove",2022-08-22,"Canada 100","Purse Seine","Connors",117,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.1385,-65.04967,91.999995,NA,2022-08-21
"781","518505","Scots Bay",2022-08-10,"Lady Melissa","Purse Seine","Cape Breeze",NA,"CapeBreezeReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.93833,110.999955,NA,2022-08-09
"782","518513","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"783","518517","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"784","518533","SCOTS BAY (AREA 8)",2022-08-10,"Lady Janice II","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.1745,-64.9675,74.000016,NA,2022-08-09
"785","518601","SCOTS BAY (AREA 8)",2022-08-10,"Lady Janice II","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.1745,-64.9675,74.000016,NA,2022-08-09
"786","518626","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"787","518630","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"788","518644","SCOTS BAY (AREA 8)",2022-08-10,"Lady Melissa","Purse Seine","Comeau - Sea Life",111,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.93833,110.999955,NA,2022-08-09
"789","518667","Scots Bay",2022-08-11,"Lady Janice II","Purse Seine","Cape Breeze",NA,"CapeBreezeReturns2022.csv",NA,NA,NA,"4XR",NA,45.1595,-64.972,161.999945,NA,2022-08-10
"790","518726","SCOTS BAY (AREA 8)",2022-08-10,"Lady Janice II","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.1745,-64.9675,74.000016,NA,2022-08-09
"791","518735","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"792","518748","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"793","518776","SCOTS BAY (AREA 8)",2022-08-10,"Lady Janice II","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.1745,-64.9675,74.000016,NA,2022-08-09
"794","518780","Scotts Bay ",2022-08-10,"Leroy & Barry II","Purse Seine","Scotia Garden",98,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.16833,-64.95667,98,NA,2022-08-09
"795","518791","SCOTS BAY (AREA 8)",2022-08-11,"Sealife II","Purse Seine","Comeau - Sea Life",73,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.19333,-64.885,72.999972,NA,2022-08-11
"796","518800","SCOTS BAY (AREA 8)",2022-08-10,"Lady Janice II","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.1745,-64.9675,74.000016,NA,2022-08-09
"797","522002","Scots Bay",2022-08-10,"Canada 100","Purse Seine","Connors",113,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.18017,-64.965,87.99999,NA,2022-08-10
"798","522021","Scots Bay",2022-09-06,"Canada 100","Purse Seine","Connors",106,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.17333,-64.99667,37.666667,NA,2022-09-06
"799","522025","Scots Bay",2022-08-12,"Canada 100","Purse Seine","Connors",149,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16817,-64.95617,107.99998,NA,2022-08-12
"800","522029","Scots Bay",2022-08-12,"Canada 100","Purse Seine","Connors",149,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16817,-64.95617,107.99998,NA,2022-08-12
"801","522223","SCOTS BAY (AREA 8)",2022-08-23,"Lady Melissa","Purse Seine","Comeau - Sea Life",40,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.13667,-65.04167,40,NA,2022-08-21
"802","522275","Scots Bay",2022-08-10,"Brunswick Provider","Purse Seine","Connors",49,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.98333,37.99999,NA,2022-08-09
"803","522281","SCOTS BAY (AREA 8)",2022-08-10,"Lady Melissa","Purse Seine","Comeau - Sea Life",111,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.93833,110.999955,NA,2022-08-09
"804","522287","SCOTS BAY (AREA 8)",2022-08-10,"Lady Melissa","Purse Seine","Comeau - Sea Life",111,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.93833,110.999955,NA,2022-08-09
"805","522291","SCOTS BAY (AREA 8)",2022-08-11,"Lady Janice II","Purse Seine","Comeau - Sea Life",162,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.1595,-64.972,161.999945,NA,2022-08-10
"806","522370","Scots Bay",2022-08-10,"Lady Melissa","Purse Seine","Cape Breeze",NA,"CapeBreezeReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.93833,110.999955,NA,2022-08-09
"807","522380","SCOTS BAY (AREA 8)",2022-08-11,"Sealife II","Purse Seine","Comeau - Sea Life",73,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.19333,-64.885,72.999972,NA,2022-08-11
"808","522385","SCOTS BAY (AREA 8)",2022-08-10,"Lady Melissa","Purse Seine","Comeau - Sea Life",111,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.16667,-64.93833,110.999955,NA,2022-08-09
"809","522389","SCOTS BAY (AREA 8)",2022-08-11,"Sealife II","Purse Seine","Comeau - Sea Life",73,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.19333,-64.885,72.999972,NA,2022-08-11
"810","522397","Scotts Bay ",2022-08-17,"Morning Star","Purse Seine","Scotia Garden",113,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.11717,-65.10083,112.99995,NA,2022-08-16
"811","522399","SCOTS BAY (AREA 8)",2022-08-10,"Lady Janice II","Purse Seine","Comeau - Sea Life",74,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.1745,-64.9675,74.000016,NA,2022-08-09
"812","522460","German Bank",2022-09-02,"Morning Star","Purse Seine","Scotia Garden",107,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27917,-66.3605,107.000025,NA,2022-09-01
"813","522469","German Bank",2022-08-26,"Morning Star","Purse Seine","Scotia Garden",89,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.276,-66.37283,89,NA,2022-08-25
"814","522501","Scots Bay",2022-08-12,"Canada 100","Purse Seine","Connors",139,"ConnorsReturns2022.csv",NA,NA,NA,"4XR",NA,45.16817,-64.95617,107.99998,NA,2022-08-12
"815","522544","German Bank",2022-09-02,"Morning Star","Purse Seine","Scotia Garden",107,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27917,-66.3605,107.000025,NA,2022-09-01
"816","522563","Scotts Bay ",2022-08-17,"Morning Star","Purse Seine","Scotia Garden",113,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XR",NA,45.11717,-65.10083,112.99995,NA,2022-08-16
"817","522665","German Bank",2022-08-26,"Morning Star","Purse Seine","Scotia Garden",89,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.276,-66.37283,89,NA,2022-08-25
"818","522687","German Bank",2022-08-31,"Fundy Monarch","Purse Seine","Connors",224,"ConnorsReturns2022.csv",NA,NA,NA,"4XQ",NA,43.26667,-66.38333,193.99992,NA,2022-08-29
"819","522729","German Bank",2022-08-26,"Morning Star","Purse Seine","Cape Breeze",NA,"CapeBreezeReturns2022.csv",NA,NA,NA,"4XQ",NA,43.276,-66.37283,89,NA,2022-08-25
"820","522747","German Bank",2022-08-26,"Leroy & Barry II","Purse Seine","Scotia Garden",69,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27,-66.3665,68.99997,NA,2022-08-25
"821","522754","German Bank",2022-08-30,"Fundy Monarch","Purse Seine","Connors",224,"ConnorsReturns2022.csv",NA,NA,NA,"4XQ",NA,43.26667,-66.38333,193.99992,NA,2022-08-29
"822","522803","German Bank",2022-09-02,"Morning Star","Purse Seine","Scotia Garden",107,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27917,-66.3605,107.000025,NA,2022-09-01
"823","522854","German Bank",2022-08-26,"Morning Star","Purse Seine","Scotia Garden",89,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.276,-66.37283,89,NA,2022-08-25
"824","522875","German Bank",2022-09-02,"Tasha Marie","Purse Seine","Cape Breeze",66,"CapeBreezeReturns2022.csv",NA,NA,NA,"4XQ",NA,43.26,-66.35333,65.99999,NA,2022-09-01
"825","522877","German Bank",2022-08-30,"Morning Star","Purse Seine","Scotia Garden",116,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.28433,-66.3675,116.00004,NA,2022-08-30
"826","522891","German Bank",2022-08-26,"Leroy & Barry II","Purse Seine","Scotia Garden",69,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.27,-66.3665,68.99997,NA,2022-08-25
"827","522911","German Bank",2022-08-26,"Morning Star","Purse Seine","Scotia Garden",89,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.276,-66.37283,89,NA,2022-08-25
"828","522931","Scots Bay",2022-08-22,"Lady Janice II","Purse Seine","Comeau - Sea Life",NA,"ComeauReturns2022.csv",NA,NA,NA,"4XR",NA,45.1435,-65.006,99.000004,NA,2022-08-21
"829","522937","Scot's Bay",2022-08-18,"Morning Star","Purse Seine","",113,"DFOmailedin2023.csv",NA,NA,NA,"4XR",NA,45.11717,-65.10083,112.99995,NA,2022-08-16
"830","522938","German Bank",2022-09-01,"Morning Star","Purse Seine","Scotia Garden",78,"ScotiaGardenReturns2022.csv",NA,NA,NA,"4XQ",NA,43.2875,-66.37167,78,NA,2022-09-01
