station_name,Date,mean_temp,total_precip,total_snow,total_rain,spd_max_gust,min_temp,max_temp,heat_deg_days,cool_deg_days,twoweeks
YARMOUTH A,2015-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-28
YARMOUTH A,2015-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-29
YARMOUTH A,2015-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-30
YARMOUTH A,2015-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-10-31
YARMOUTH A,2015-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-01
YARMOUTH A,2015-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-02
YARMOUTH A,2015-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-03
YARMOUTH A,2015-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-04
YARMOUTH A,2015-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-05
YARMOUTH A,2015-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-06
YARMOUTH A,2015-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-07
YARMOUTH A,2015-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-08
YARMOUTH A,2015-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-09
YARMOUTH A,2015-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-10
YARMOUTH A,2015-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-11
YARMOUTH A,2015-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-12
YARMOUTH A,2015-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-13
YARMOUTH A,2015-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-14
YARMOUTH A,2015-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-15
YARMOUTH A,2015-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-16
YARMOUTH A,2015-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-17
YARMOUTH A,2015-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-18
YARMOUTH A,2015-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-19
YARMOUTH A,2015-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-20
YARMOUTH A,2015-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-21
YARMOUTH A,2015-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-22
YARMOUTH A,2015-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-23
YARMOUTH A,2015-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-24
YARMOUTH A,2015-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-25
YARMOUTH A,2015-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-26
YARMOUTH A,2015-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-27
YARMOUTH A,2015-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-28
YARMOUTH A,2015-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-29
YARMOUTH A,2015-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-11-30
YARMOUTH A,2015-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-01
YARMOUTH A,2015-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-02
YARMOUTH A,2015-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-03
YARMOUTH A,2015-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-04
YARMOUTH A,2015-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-05
YARMOUTH A,2015-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-06
YARMOUTH A,2015-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-07
YARMOUTH A,2015-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-08
YARMOUTH A,2015-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-09
YARMOUTH A,2015-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-10
YARMOUTH A,2015-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-11
YARMOUTH A,2015-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-12
YARMOUTH A,2015-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-13
YARMOUTH A,2015-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-14
YARMOUTH A,2015-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-15
YARMOUTH A,2015-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-16
YARMOUTH A,2015-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-17
YARMOUTH A,2016-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-18
YARMOUTH A,2016-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-19
YARMOUTH A,2016-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-20
YARMOUTH A,2016-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-21
YARMOUTH A,2016-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-22
YARMOUTH A,2016-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-23
YARMOUTH A,2016-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-24
YARMOUTH A,2016-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-25
YARMOUTH A,2016-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-26
YARMOUTH A,2016-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-27
YARMOUTH A,2016-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-28
YARMOUTH A,2016-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-29
YARMOUTH A,2016-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-30
YARMOUTH A,2016-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-31
YARMOUTH A,2016-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-01
YARMOUTH A,2016-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-02
YARMOUTH A,2016-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-03
YARMOUTH A,2016-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-04
YARMOUTH A,2016-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-05
YARMOUTH A,2016-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-06
YARMOUTH A,2016-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-07
YARMOUTH A,2016-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-08
YARMOUTH A,2016-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-09
YARMOUTH A,2016-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-10
YARMOUTH A,2016-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-11
YARMOUTH A,2016-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-12
YARMOUTH A,2016-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-13
YARMOUTH A,2016-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-14
YARMOUTH A,2016-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-15
YARMOUTH A,2016-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-16
YARMOUTH A,2016-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-17
YARMOUTH A,2016-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-18
YARMOUTH A,2016-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-19
YARMOUTH A,2016-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-20
YARMOUTH A,2016-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-21
YARMOUTH A,2016-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-22
YARMOUTH A,2016-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-23
YARMOUTH A,2016-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-24
YARMOUTH A,2016-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-25
YARMOUTH A,2016-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-26
YARMOUTH A,2016-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-27
YARMOUTH A,2016-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-28
YARMOUTH A,2016-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-29
YARMOUTH A,2016-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-30
YARMOUTH A,2016-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-31
YARMOUTH A,2016-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-01
YARMOUTH A,2016-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-02
YARMOUTH A,2016-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-03
YARMOUTH A,2016-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-04
YARMOUTH A,2016-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-05
YARMOUTH A,2016-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-06
YARMOUTH A,2016-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-07
YARMOUTH A,2016-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-08
YARMOUTH A,2016-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-09
YARMOUTH A,2016-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-10
YARMOUTH A,2016-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-11
YARMOUTH A,2016-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-12
YARMOUTH A,2016-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-13
YARMOUTH A,2016-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-14
YARMOUTH A,2016-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-15
YARMOUTH A,2016-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-16
YARMOUTH A,2016-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-17
YARMOUTH A,2016-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-18
YARMOUTH A,2016-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-19
YARMOUTH A,2016-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-20
YARMOUTH A,2016-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-21
YARMOUTH A,2016-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-22
YARMOUTH A,2016-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-23
YARMOUTH A,2016-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-24
YARMOUTH A,2016-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-25
YARMOUTH A,2016-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-26
YARMOUTH A,2016-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-27
YARMOUTH A,2016-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-28
YARMOUTH A,2016-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-29
YARMOUTH A,2016-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-01
YARMOUTH A,2016-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-02
YARMOUTH A,2016-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-03
YARMOUTH A,2016-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-04
YARMOUTH A,2016-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-05
YARMOUTH A,2016-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-06
YARMOUTH A,2016-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-07
YARMOUTH A,2016-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-08
YARMOUTH A,2016-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-09
YARMOUTH A,2016-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-10
YARMOUTH A,2016-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-11
YARMOUTH A,2016-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-12
YARMOUTH A,2016-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-13
YARMOUTH A,2016-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-14
YARMOUTH A,2016-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-15
YARMOUTH A,2016-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-16
YARMOUTH A,2016-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-17
YARMOUTH A,2016-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-18
YARMOUTH A,2016-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-19
YARMOUTH A,2016-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-20
YARMOUTH A,2016-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-21
YARMOUTH A,2016-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-22
YARMOUTH A,2016-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-23
YARMOUTH A,2016-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-24
YARMOUTH A,2016-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-25
YARMOUTH A,2016-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-26
YARMOUTH A,2016-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-27
YARMOUTH A,2016-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-28
YARMOUTH A,2016-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-29
YARMOUTH A,2016-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-30
YARMOUTH A,2016-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-03-31
YARMOUTH A,2016-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-01
YARMOUTH A,2016-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-02
YARMOUTH A,2016-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-03
YARMOUTH A,2016-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-04
YARMOUTH A,2016-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-05
YARMOUTH A,2016-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-06
YARMOUTH A,2016-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-07
YARMOUTH A,2016-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-08
YARMOUTH A,2016-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-09
YARMOUTH A,2016-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-10
YARMOUTH A,2016-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-11
YARMOUTH A,2016-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-12
YARMOUTH A,2016-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-13
YARMOUTH A,2016-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-14
YARMOUTH A,2016-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-15
YARMOUTH A,2016-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-16
YARMOUTH A,2016-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-17
YARMOUTH A,2016-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-18
YARMOUTH A,2016-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-19
YARMOUTH A,2016-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-20
YARMOUTH A,2016-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-21
YARMOUTH A,2016-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-22
YARMOUTH A,2016-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-23
YARMOUTH A,2016-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-24
YARMOUTH A,2016-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-25
YARMOUTH A,2016-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-26
YARMOUTH A,2016-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-27
YARMOUTH A,2016-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-28
YARMOUTH A,2016-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-29
YARMOUTH A,2016-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-04-30
YARMOUTH A,2016-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-01
YARMOUTH A,2016-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-02
YARMOUTH A,2016-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-03
YARMOUTH A,2016-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-04
YARMOUTH A,2016-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-05
YARMOUTH A,2016-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-06
YARMOUTH A,2016-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-07
YARMOUTH A,2016-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-08
YARMOUTH A,2016-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-09
YARMOUTH A,2016-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-10
YARMOUTH A,2016-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-11
YARMOUTH A,2016-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-12
YARMOUTH A,2016-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-13
YARMOUTH A,2016-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-14
YARMOUTH A,2016-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-15
YARMOUTH A,2016-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-16
YARMOUTH A,2016-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-17
YARMOUTH A,2016-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-18
YARMOUTH A,2016-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-19
YARMOUTH A,2016-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-20
YARMOUTH A,2016-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-21
YARMOUTH A,2016-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-22
YARMOUTH A,2016-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-23
YARMOUTH A,2016-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-24
YARMOUTH A,2016-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-25
YARMOUTH A,2016-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-26
YARMOUTH A,2016-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-27
YARMOUTH A,2016-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-28
YARMOUTH A,2016-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-29
YARMOUTH A,2016-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-30
YARMOUTH A,2016-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-05-31
YARMOUTH A,2016-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-01
YARMOUTH A,2016-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-02
YARMOUTH A,2016-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-03
YARMOUTH A,2016-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-04
YARMOUTH A,2016-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-05
YARMOUTH A,2016-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-06
YARMOUTH A,2016-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-07
YARMOUTH A,2016-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-08
YARMOUTH A,2016-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-09
YARMOUTH A,2016-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-10
YARMOUTH A,2016-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-11
YARMOUTH A,2016-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-12
YARMOUTH A,2016-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-13
YARMOUTH A,2016-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-14
YARMOUTH A,2016-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-15
YARMOUTH A,2016-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-16
YARMOUTH A,2016-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-17
YARMOUTH A,2016-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-18
YARMOUTH A,2016-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-19
YARMOUTH A,2016-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-20
YARMOUTH A,2016-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-21
YARMOUTH A,2016-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-22
YARMOUTH A,2016-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-23
YARMOUTH A,2016-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-24
YARMOUTH A,2016-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-25
YARMOUTH A,2016-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-26
YARMOUTH A,2016-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-27
YARMOUTH A,2016-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-28
YARMOUTH A,2016-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-29
YARMOUTH A,2016-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-06-30
YARMOUTH A,2016-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-01
YARMOUTH A,2016-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-02
YARMOUTH A,2016-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-03
YARMOUTH A,2016-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-04
YARMOUTH A,2016-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-05
YARMOUTH A,2016-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-06
YARMOUTH A,2016-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-07
YARMOUTH A,2016-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-08
YARMOUTH A,2016-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-09
YARMOUTH A,2016-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-10
YARMOUTH A,2016-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-11
YARMOUTH A,2016-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-12
YARMOUTH A,2016-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-13
YARMOUTH A,2016-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-14
YARMOUTH A,2016-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-15
YARMOUTH A,2016-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-16
YARMOUTH A,2016-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-17
YARMOUTH A,2016-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-18
YARMOUTH A,2016-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-19
YARMOUTH A,2016-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-20
YARMOUTH A,2016-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-21
YARMOUTH A,2016-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-22
YARMOUTH A,2016-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-23
YARMOUTH A,2016-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-24
YARMOUTH A,2016-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-25
YARMOUTH A,2016-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-26
YARMOUTH A,2016-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-27
YARMOUTH A,2016-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-28
YARMOUTH A,2016-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-29
YARMOUTH A,2016-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-30
YARMOUTH A,2016-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-31
